"LONGITUDE","LATITUDE","SPECIES","pred_logDDT","se_logDDT"
-148.892644067797,54.7873559322034,"Uria aalge",5.02582110862701,0.199111820772354
-148.285050847458,54.7873559322034,"Uria aalge",5.03281340065498,0.195664886254549
-147.677457627119,54.7873559322034,"Uria aalge",5.04266681692021,0.191824665309482
-147.06986440678,54.7873559322034,"Uria aalge",5.05536836418993,0.187684335348082
-146.462271186441,54.7873559322034,"Uria aalge",5.07075257417428,0.183299142129912
-145.854677966102,54.7873559322034,"Uria aalge",5.08857034310803,0.178701508583211
-145.247084745763,54.7873559322034,"Uria aalge",5.1085368105281,0.173919674142244
-144.639491525424,54.7873559322034,"Uria aalge",5.13035998292636,0.168989658304939
-144.031898305085,54.7873559322034,"Uria aalge",5.15375464841778,0.163954441688839
-143.424305084746,54.7873559322034,"Uria aalge",5.17844671142208,0.158851038014487
-142.816711864407,54.7873559322034,"Uria aalge",5.20417223918061,0.153690922001016
-142.209118644068,54.7873559322034,"Uria aalge",5.23067402841001,0.148440454817382
-141.601525423729,54.7873559322034,"Uria aalge",5.25769709549723,0.143006948173359
-140.99393220339,54.7873559322034,"Uria aalge",5.28498352910253,0.137234947640072
