"accepted_binomial","latitude","longitude","verbatim_family","verbatim_scientific_name","family_matched","name_matched","name_matched_author","higher_plant_group","scrubbed_taxonomic_status","scrubbed_family","scrubbed_author","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","is_cultivated_observation","is_cultivated_in_region","is_location_cultivated","is_geovalid","species","BIO1","BIO4","BIO12","BIO15"
"Lepidaploa remotiflora",-26,-56.76666,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1991-02-09,"MO","MO, PY","MO, PY","MO, PY",,267,0,0,,1,"Lepidaploa remotiflora",21.6359996795654,366.864105224609,1435,24.4441680908203
"Lepidaploa remotiflora",2.6,-54.66,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2004-06-27,"GBIF","US","US","US","Botany",4885,,0,,0,"Lepidaploa remotiflora",25.6914901733398,52.8365173339844,2209,52.8078231811523
"Lepidaploa remotiflora",-7.3833333,-45.0666667,"ASTERACEAE","Vernonia remotiflora (DC.) Baker in Mart.","Asteraceae","Vernonia remotiflora","L.C.Rich.","flowering plants","Accepted","Asteraceae","(Rich.) H.Rob.",1962-05-08,"SpeciesLink","JBRJ","JBRJ","JBRJ","JBRJ_RB",238,0,0,,1,"Lepidaploa remotiflora",25.5930213928223,100.40796661377,1032,79.7731552124023
"Lepidaploa remotiflora",2.51,-53.81,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2004-04-21,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",25.5592498779297,52.8197059631348,2349,50.622730255127
"Lepidaploa remotiflora",4.98,-52.45,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1910-03-29,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",25.8470726013184,40.5321922302246,2900,51.0279541015625
"Lepidaploa remotiflora",-25.68333,-57.16666,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1993-01-27,"MO","AS, MO","AS, MO","AS, MO",,267,0,0,,1,"Lepidaploa remotiflora",22.1783123016357,371.211975097656,1558,26.1864356994629
"Lepidaploa remotiflora",-14.3435,-59.3439,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2013-05-15,"GBIF","UnB","UnB","UnB","UB",3029,,0,,1,"Lepidaploa remotiflora",23.4087505340576,121.154647827148,1756,73.5298233032227
"Lepidaploa remotiflora",-14.72,-52.359444,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1999-04-30,"GBIF","UFU","UFU","UFU","HUFU",2298,,0,,1,"Lepidaploa remotiflora",24.4959468841553,146.434127807617,1566,81.5327682495117
"Lepidaploa remotiflora",3.92472,-53.24111,"Asteraceae","Vernonia tricholepis DC.","Asteraceae","Vernonia tricholepis","DC.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",,"GBIF","G","G","G","Geneva Herbarium – De Candolle's Prodromus (G-DC)",4405,,0,,1,"Lepidaploa remotiflora",25.1828441619873,49.9988327026367,2733,45.1985511779785
"Lepidaploa remotiflora",2.2,-52.8833333,"ASTERACEAE","Vernonia remotiflora (DC.) Baker in Mart.","Asteraceae","Vernonia remotiflora","L.C.Rich.","flowering plants","Accepted","Asteraceae","(Rich.) H.Rob.",1960-09-01,"SpeciesLink","JBRJ","JBRJ","JBRJ","JBRJ_RB",238,,0,,0,"Lepidaploa remotiflora",25.7191867828369,57.464427947998,2414,49.1912574768066
"Lepidaploa remotiflora",-26.11666,-56.88333,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1992-02-03,"MO","MO, PY","MO, PY","MO, PY",,267,0,0,,1,"Lepidaploa remotiflora",21.7818965911865,371.284027099609,1423,24.7335453033447
"Lepidaploa remotiflora",-26.08333,-56.78333,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1989-11-11,"MO","MO, PY","MO, PY","MO, PY",,267,0,0,,1,"Lepidaploa remotiflora",21.6359996795654,366.864105224609,1435,24.4441680908203
"Lepidaploa remotiflora",-14.477222,-53.686111,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2015-05-26,"GBIF","JBRJ","JBRJ","JBRJ","RB",3364,,0,,1,"Lepidaploa remotiflora",23.0204887390137,142.010192871094,1829,81.3165740966797
"Lepidaploa remotiflora",-8.05,-50.167,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1980-02-09,"NY","NY","NY","NY","Herbarium",251,,0,,0,"Lepidaploa remotiflora",25.5770511627197,42.2800102233887,1916,66.6180419921875
"Lepidaploa remotiflora",-18.5583333,-64.0111111,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2011-04-14,"MO","MO, USZ","MO, USZ","MO, USZ",,267,0,0,,1,"Lepidaploa remotiflora",17.1004581451416,173.723983764648,626,84.1262435913086
"Lepidaploa remotiflora",-25.11666,-57.5,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1990-02-25,"MO","AS, MO","AS, MO","AS, MO",,267,,0,,0,"Lepidaploa remotiflora",22.9421882629395,360.813568115234,1376,35.8390884399414
"Lepidaploa remotiflora",-18.5558333,-64.0980555,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2011-04-10,"MO","MO, USZ","MO, USZ","MO, USZ",,267,0,0,,1,"Lepidaploa remotiflora",17.1004581451416,173.723983764648,626,84.1262435913086
"Lepidaploa remotiflora",-26.06666,-56.76666,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1991-06-22,"MO","MO, PY","MO, PY","MO, PY",,267,0,0,,1,"Lepidaploa remotiflora",21.6359996795654,366.864105224609,1435,24.4441680908203
"Lepidaploa remotiflora",-18.35,-59.73333,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1995-02-04,"MO",,,,,267,0,0,,1,"Lepidaploa remotiflora",26.2222805023193,228.352493286133,1026,52.1537437438965
"Lepidaploa remotiflora",-14.3548,-59.442,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2013-05-15,"GBIF","UnB","UnB","UnB","UB",3029,,0,,1,"Lepidaploa remotiflora",23.4087505340576,121.154647827148,1756,73.5298233032227
"Lepidaploa remotiflora",-13.801667,-51.861111,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2015-08-01,"GBIF","UnB","UnB","UnB","UB",3029,,0,,1,"Lepidaploa remotiflora",25.3662090301514,122.098770141602,1545,82.8423461914062
"Lepidaploa remotiflora",-25.6,-57.41666,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1989-12-14,"MO","AS, MO","AS, MO","AS, MO",,267,,0,,0,"Lepidaploa remotiflora",22.3731670379639,368.632598876953,1475,31.1189308166504
"Lepidaploa remotiflora",-25.91666,-57.13333,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1992-01-27,"MO","MO, PY","MO, PY","MO, PY",,267,0,0,,1,"Lepidaploa remotiflora",21.8535842895508,373.038421630859,1479,26.3067855834961
"Lepidaploa remotiflora",-15.3636,-54.1118,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2013-05-20,"GBIF","UnB","UnB","UnB","UB",3029,,0,,1,"Lepidaploa remotiflora",22.2151355743408,174.966842651367,1798,79.9057388305664
"Lepidaploa remotiflora",15.314167,-92.726944,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1884-01-01,"GBIF","IBUNAM","IBUNAM","IBUNAM","MEXU",2859,,0,,1,"Lepidaploa remotiflora",27.6530075073242,88.0996551513672,1957,97.962776184082
"Lepidaploa remotiflora",-25.6,-57.42,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1990-06-23,"GBIF","US","US","US","Botany",4885,,0,,0,"Lepidaploa remotiflora",22.3731670379639,368.632598876953,1475,31.1189308166504
"Lepidaploa remotiflora",-26.05,-56.83,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1989-03-18,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",21.6359996795654,366.864105224609,1435,24.4441680908203
"Lepidaploa remotiflora",-18.9930555,-63.7205556,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2010-05-19,"MO","MO, USZ","MO, USZ","MO, USZ",,267,0,0,,1,"Lepidaploa remotiflora",22.8366985321045,244.138595581055,780,67.022590637207
"Lepidaploa remotiflora",-15.363611,-54.111667,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2013-05-20,"GBIF","UFU","UFU","UFU","HUFU",2298,,0,,1,"Lepidaploa remotiflora",22.2151355743408,174.966842651367,1798,79.9057388305664
"Lepidaploa remotiflora",-9.348333,-56.780278,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2012-03-15,"GBIF","UNEMAT","UNEMAT","UNEMAT","HERBAM",2536,,0,,1,"Lepidaploa remotiflora",26.3456974029541,53.6179389953613,2120,70.2453842163086
"Lepidaploa remotiflora",-25.13333,-57.2,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1990-03-03,"MO","AS, MO","AS, MO","AS, MO",,267,0,0,,1,"Lepidaploa remotiflora",22.9124164581299,361.825805664062,1419,36.2260704040527
"Lepidaploa remotiflora",-14.887222,-60.053056,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2013-05-17,"GBIF","UnB","UnB","UnB","UB",3029,,0,,1,"Lepidaploa remotiflora",24.4543018341064,136.936920166016,1547,72.3611145019531
"Lepidaploa remotiflora",-18.4455555,-64.1097222,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2010-07-15,"MO","MO, USZ","MO, USZ","MO, USZ",,267,0,0,,1,"Lepidaploa remotiflora",18.4599800109863,176.361358642578,625,77.8318939208984
"Lepidaploa remotiflora",-14.918333,-60.073889,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2013-05-17,"GBIF","UnB","UnB","UnB","UB",3029,,0,,1,"Lepidaploa remotiflora",24.4543018341064,136.936920166016,1547,72.3611145019531
"Lepidaploa remotiflora",2.25,-52.88,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1974-08-09,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",25.7191867828369,57.464427947998,2414,49.1912574768066
"Lepidaploa remotiflora",11.9833333,-86.15,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1977-11-12,"MO","MO","MO","MO",,267,0,0,,1,"Lepidaploa remotiflora",25.2274169921875,89.3493957519531,1434,89.6883544921875
"Lepidaploa remotiflora",-25.41666,-57.11666,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1989-01-26,"MO","FCQ, MO","FCQ, MO","FCQ, MO",,267,,0,,0,"Lepidaploa remotiflora",21.9696464538574,360.376708984375,1492,34.5486068725586
"Lepidaploa remotiflora",-9.578333,-55.916111,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2007-05-04,"GBIF","UNEMAT","UNEMAT","UNEMAT","HERBAM",2536,,0,,1,"Lepidaploa remotiflora",26.603157043457,64.2711486816406,2217,70.9660949707031
"Lepidaploa remotiflora",-26.01666,-56.76666,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1992-03-12,"MO","MO, PY","MO, PY","MO, PY",,267,0,0,,1,"Lepidaploa remotiflora",21.6359996795654,366.864105224609,1435,24.4441680908203
"Hieracium fuscocinereum",59.4812,12.90893,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2009-06-19,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",5.44956254959106,779.071228027344,736,24.903528213501
"Hieracium fuscocinereum",63.52767,16.0723,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2010-07-10,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",2.0660936832428,847.561157226562,625,37.3278427124023
"Hieracium fuscocinereum",61.05054,12.44709,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2006-07-12,"GBIF","LD","LD","LD","General",4544,,0,,0,"Hieracium fuscocinereum",1.72994792461395,854.300048828125,781,30.5963153839111
"Hieracium fuscocinereum",64.27926,16.42012,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2013-07-08,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",0.774187564849854,913.052307128906,641,37.2550354003906
"Hieracium fuscocinereum",49.252222,3.124167,"Asteraceae","Hieracium fuscocinereum subsp. vilmorinii de Retz","Asteraceae","Hieracium fuscocinereum","Norrl.","flowering plants","Accepted","Asteraceae","Norrl.",1973-06-21,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",9.93053150177002,552.003295898438,656,8.60958862304688
"Hieracium fuscocinereum",65.40838,12.05587,"Asteraceae","Hieracium fuscocinereum Norrl.","Asteraceae","Hieracium fuscocinereum","Norrl.","flowering plants","Accepted","Asteraceae","Norrl.",1946-08-18,"GBIF","TRH","TRH","TRH","V",4834,,0,,1,"Hieracium fuscocinereum",6.37862300872803,522.064697265625,1596,28.6971817016602
"Hieracium fuscocinereum",62.42283,16.60338,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1907-07-21,"GBIF","LD","LD","LD","General",4544,,0,,0,"Hieracium fuscocinereum",2.88121891021729,846.924926757812,630,32.5362510681152
"Hieracium fuscocinereum",60.45164,16.38109,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2006-07-05,"GBIF","LD","LD","LD","General",4544,,0,,0,"Hieracium fuscocinereum",4.8216667175293,773.275634765625,661,29.0953330993652
"Hieracium fuscocinereum",62.4128,17.09433,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1888-07-01,"GBIF","LD","LD","LD","General",4544,,0,,0,"Hieracium fuscocinereum",3.30877089500427,823.555358886719,706,27.488597869873
"Hieracium fuscocinereum",65.46928,12.20955,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1969-06-30,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",5.58903646469116,569.473754882812,1634,27.5545825958252
"Hieracium fuscocinereum",62.39374,16.60415,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1907-07-16,"GBIF","LD","LD","LD","General",4544,,0,,0,"Hieracium fuscocinereum",2.88121891021729,846.924926757812,630,32.5362510681152
"Hieracium fuscocinereum",62.24114,16.9451,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1906-07-14,"GBIF","LD","LD","LD","General",4544,,0,,0,"Hieracium fuscocinereum",3.28313541412354,804.136962890625,713,27.2380542755127
"Hieracium fuscocinereum",63.392857,12.928711,"Asteraceae","Hieracium fuscocinereum Norrl.","Asteraceae","Hieracium fuscocinereum","Norrl.","flowering plants","Accepted","Asteraceae","Norrl.",1897-07-21,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",0.974333345890045,719.738952636719,737,26.8910675048828
"Hieracium fuscocinereum",62.6592,11.9182,"Asteraceae","Hieracium fuscocinereum Norrl.","Asteraceae","Hieracium fuscocinereum","Norrl.","flowering plants","Accepted","Asteraceae","Norrl.",1944-07-19,"GBIF","TRH","TRH","TRH","V",4834,,0,,0,"Hieracium fuscocinereum",-0.396895855665207,787.941162109375,809,24.7848110198975
"Hieracium fuscocinereum",63.35297,13.05159,"Asteraceae","Hieracium fuscocinereum Norrl.","Asteraceae","Hieracium fuscocinereum","Norrl.","flowering plants","Accepted","Asteraceae","Norrl.",1893-07-29,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",0.895770788192749,714.842895507812,736,27.1077976226807
"Hieracium fuscocinereum",63.31654,12.09912,"Asteraceae","Hieracium fuscocinereum Norrl.","Asteraceae","Hieracium fuscocinereum","Norrl.","flowering plants","Accepted","Asteraceae","Norrl.",1898-08-09,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",0.950041592121124,690.8837890625,914,26.9167442321777
"Hieracium fuscocinereum",68.0855,16.7244,"Asteraceae","Hieracium fuscocinereum Norrl.","Asteraceae","Hieracium fuscocinereum","Norrl.","flowering plants","Accepted","Asteraceae","Norrl.",2009-07-23,"GBIF","TROM","TROM","TROM","V",4835,,0,,1,"Hieracium fuscocinereum",-0.216363459825516,666.711242675781,954,22.4947338104248
"Hieracium fuscocinereum",63.43119,13.09368,"Asteraceae","Hieracium fuscocinereum Norrl.","Asteraceae","Hieracium fuscocinereum","Norrl.","flowering plants","Accepted","Asteraceae","Norrl.",1890-08-21,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",0.895770788192749,714.842895507812,736,27.1077976226807
"Hieracium fuscocinereum",62.56358,12.53002,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1890-08-04,"GBIF","LD","LD","LD","General",4544,,0,,0,"Hieracium fuscocinereum",-0.466854125261307,843.568908691406,651,31.3695163726807
"Hieracium fuscocinereum",63.39243,12.93046,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1884-07-01,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",0.974333345890045,719.738952636719,737,26.8910675048828
"Hieracium fuscocinereum",61.66253,15.24114,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1934-07-16,"GBIF","LD","LD","LD","General",4544,,0,,0,"Hieracium fuscocinereum",3.67518758773804,808.452270507812,667,32.4867706298828
"Hieracium fuscocinereum",63.41576,12.54533,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2018-07-16,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",1.71367704868317,697.578491210938,696,28.2875957489014
"Hieracium fuscocinereum",63.41072,13.08304,"Asteraceae","Hieracium fuscocinereum Norrl.","Asteraceae","Hieracium fuscocinereum","Norrl.","flowering plants","Accepted","Asteraceae","Norrl.",1888-08-20,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",0.895770788192749,714.842895507812,736,27.1077976226807
