",""species"",""region"",""biome"",""spines"",""hmax"",""sla"",""woo"",""ref.sla"",""ref.woo"",""ref.hmax"",""mat"",""map"",""rs"",""nfires"",""avgfrp"",""cec"",""cly"",""crf"",""orc"",""ph"",""slt"",""snd"""
"614,""Licania heteromorpha"",""Neotropical"",""forest"","""",NA,NA,0.816432848,"""",""Zanneetal2009"","""",26.1843071428571,2432.28571428571,48.9102910714286,17.0158767857143,11.0008357142857,11.1481481481481,30.9907407407407,5,30.8425925925926,47.7777777777778,27.2592592592593,41.712962962963"
"615,""Licania dealbata"",""Neotropical"",""savanna"","""",4,NA,NA,"""","""",""Oliveira-Filhoetal2007"",21.5394588235294,1089.64705882353,77.7216294117647,27.2217588235294,64.4636705882353,9.73529411764706,30.7941176470588,5.14705882352941,11.5882352941176,56.1470588235294,15.5588235294118,53.6764705882353"
"616,""Licania octandra"",""Neotropical"",""forest"","""",8,NA,0.825,"""",""Zanneetal2009"",""Oliveira-Filhoetal2007"",24.97205,2053.375,57.4245458333333,11.743425,11.02315,11.9772727272727,30.5,6.18181818181818,23.3409090909091,50.2954545454545,23.1136363636364,46.4545454545455"
"617,""Licania impressa"",""Neotropical"",""forest"","""",NA,NA,0.921,"""",""Zanneetal2009"","""",26.1823,2111,46.352,2.728575,7.0458325,9.875,34.75,2.75,19.25,47,18,47.125"
"618,""Licania alba"",""Neotropical"",""forest"","""",NA,NA,0.887366,"""",""Zanneetal2009"","""",25.707825,2251.375,50.339675,3.231,3.12485,9.6875,34.125,8.125,19.75,49.1875,21.5,44.375"
"619,""Licania rodriguesii"",""Neotropical"",""forest"","""",NA,NA,0.844,"""",""Zanneetal2009"","""",26.7375,2313,44.5777,0.661433333333333,5.16666666666667,8.83333333333333,33.8333333333333,1.66666666666667,27.5,42.8333333333333,29.1666666666667,37.1666666666667"
"620,""Licania coriacea"",""Neotropical"",""forest"","""",NA,NA,0.879724491,"""",""Zanneetal2009"","""",24.9361,2113.5,54.6301833333333,41.0543333333333,32.1779333333333,10.25,26.25,3.83333333333333,28.5833333333333,48.5,20.6666666666667,52.9166666666667"
"621,""Licania granvillei"",""Neotropical"",""forest"","""",NA,NA,0.77,"""",""Zanneetal2009"","""",26.5208,2920,26.0365,0,0,8,31.5,5.5,51,46.5,21.5,47"
"622,""Licania blackii"",""Neotropical"",""forest"","""",5,NA,NA,"""","""",""Oliveira-Filhoetal2007"",25.8986,2256.66666666667,66.8945666666667,44.9951333333333,15.3582333333333,8.75,35.5,7.5,14.25,48.75,22.75,42"
"623,""Licania licaniiflora"",""Neotropical"",""forest"","""",NA,NA,0.67,"""",""Zanneetal2009"","""",25.827075,2225,58.9554,14.6436,19.019325,12.25,31.625,10.25,55.25,47.875,20.75,47.375"
"624,""Licania apetala"",""Neotropical"",""forest"","""",40,NA,0.763366,"""",""Zanneetal2009"",""Oliveira-Filhoetal2007"",25.9967391304348,2341.82608695652,54.9555456521739,8.27975,14.8446580434783,10.0813953488372,28.3953488372093,4.90697674418605,31.2558139534884,50.2674418604651,21.906976744186,49.7209302325581"
"625,""Licania densiflora"",""Neotropical"",""forest"","""",NA,NA,0.785,"""",""Zanneetal2009"","""",25.9069333333333,2166.66666666667,42.4387333333333,0,0,10.3333333333333,32.5,7.33333333333333,35.5,45.8333333333333,22.5,45.1666666666667"
"626,""Licania majuscula"",""Neotropical"",""forest"","""",NA,NA,0.883415,"""",""Zanneetal2009"","""",26.5430666666667,2013.66666666667,66.1248333333333,0,0,9.33333333333333,34.5,7.83333333333333,17.5,48.3333333333333,17.8333333333333,47.8333333333333"
"627,""Peridiscus lucidus"",""Neotropical"",""forest"","""",NA,NA,0.73,"""",""Zanneetal2009"","""",23,2665,47.2102,0,0,13.75,33.5,7.75,43.75,48.5,23.75,42.75"
"628,""Prunus myrtifolia"",""Neotropical"",""forest"","""",30,22.99787072,0.622083618,""Dantasetal2013"",""Dantasetal2013/Zanneetal2009"",""Oliveira-Filhoetal2007"",19.0368328244275,1628.79389312977,41.2644202290076,8.45018125,14.73897265625,15.1384615384615,41.6192307692308,4.97692307692308,24.9730769230769,53.0192307692308,22.0576923076923,36.2384615384615"
"629,""Prunus africana"",""Afrotropical"",""forest"",""n"",25,NA,0.601160333,"""",""Zanneetal2009"",""JStorPlants"",17.4455544444444,1320.4,82.5758488888889,28.3559855555556,42.6432557777778,18.0393258426966,36.2696629213483,10.0505617977528,26.6292134831461,54.7808988764045,20.7921348314607,42.9494382022472"
"630,""Symplocos martinicensis"",""Neotropical"",""forest"",""n"",NA,NA,0.8,"""",""Zanneetal2009"","""",24.30835,1578.5,72.67165,23.8313,12.89113,21,32,17.25,13.5,61.5,26,42.25"
"631,""Meliosma herbertii"",""Neotropical"",""forest"","""",NA,NA,0.42,"""",""Zanneetal2009"","""",23.9770833333333,3021.66666666667,29.45805,0.19878,1.18,16.5833333333333,34,8.75,40.5833333333333,49.4166666666667,24.5,41.5833333333333"
"632,""Licania triandra"",""Neotropical"",""forest"","""",NA,17.1935065,0.685,""Kitajima&Poorter2010/Markesteijn&Poorter2009"",""Zanneetal2009"","""",18.7629056493506,1392.90909090909,80.3968090909091,20.5537935064935,18.708361038961,25.7077922077922,36.3571428571429,16.6103896103896,29.1980519480519,59.5324675324675,25.7435064935065,37.9545454545455"
"633,""Beilschmiedia pendula"",""Neotropical"",""forest"","""",NA,NA,0.5028,"""",""Zanneetal2009"","""",19.621625,2031,62.05788125,11.0566,18.33241875,27.6666666666667,34.5277777777778,11.8888888888889,50.5555555555556,55.6944444444444,29.6388888888889,35.8055555555556"
"634,""Ocotea floribunda"",""Neotropical"",""forest"","""",NA,NA,0.395436,"""",""Zanneetal2009"","""",20.0576043478261,1422.5652173913,50.597452173913,5.67754285714286,13.5913727272727,23.2826086956522,32.804347826087,10.5434782608696,42.0217391304348,54.5652173913044,27.4130434782609,39.804347826087"
"635,""Aniba guianensis"",""Neotropical"",""forest"",""n"",NA,NA,0.52,"""",""Zanneetal2009"","""",23.96,2284.7,41.48997,5.16811,8.79445,15.1,29.45,6.05,29.6,49.75,26.55,43.95"
"636,""Dendropanax arboreus"",""Neotropical"",""forest"","""",NA,NA,0.397354336,"""",""Poorter2010/Zanneetal2009"","""",22.4979276243094,1917.5635359116,72.1919430939226,31.6321406685237,18.3508601385042,25.8819444444444,35.6722222222222,14.5875,29.9763888888889,58.7291666666667,25.2319444444444,39.0986111111111"
"637,""Cussonia arborea"",""Afrotropical"",""forest"",""n"",13,NA,0.3611895,"""",""Zanneetal2009"",""JStorPlants"",23.4887254901961,1150.8431372549,90.3219882352941,59.9247352941176,20.9530843137255,10.8137254901961,29.0686274509804,13.921568627451,12.1176470588235,57.6764705882353,18.7156862745098,52.2254901960784"
"638,""Polyscias kikuyuensis"",""Afrotropical"",""forest"",""n"",25,NA,0.3095295,"""",""Zanneetal2009"",""JStorPlants"",14.0465333333333,1228.33333333333,46.3261666666667,12.8991333333333,32.2306333333333,29.6666666666667,38.5833333333333,9.33333333333333,31.5,59.0833333333333,29.5833333333333,31.75"
"639,""Schefflera decaphylla"",""Neotropical"",""forest"","""",NA,NA,0.44637,"""",""Zanneetal2009"","""",25.5930666666667,2054.66666666667,51.5850333333333,29.7598333333333,15.7704333333333,10.1666666666667,31.1666666666667,4.33333333333333,30.3333333333333,47.1666666666667,19.5,49.5"
"640,""Schefflera calva"",""Neotropical"",""forest"","""",30,NA,NA,"""","""",""Oliveira-Filhoetal2007"",18.9443571428571,1414.78571428571,60.6869714285714,10.5696928571429,16.34275,11.5714285714286,38.1428571428571,4.89285714285714,28.2142857142857,52.2857142857143,16.7857142857143,45.0714285714286"
"641,""Schefflera vinosa"",""Neotropical"",""savanna"",""n"",NA,8.531466667,0.4,""Cianciarusoetal2013/DantasandBatala2012/Miatto&Batala2016"",""Abeetal2018/Miato2011"","""",21.1795081632653,1346.97959183673,75.3122285714286,37.871806122449,36.9976755102041,8.56122448979592,32.265306122449,4.68367346938776,15,53.6530612244898,15.8163265306122,51.8571428571429"
"642,""Schefflera malmei"",""Neotropical"",""savanna"","""",NA,3.808582277,0.401,""Batalaetal2011"",""Batalaetal2011"","""",22.417725,1551.25,70.349025,21.86525,30.34625,5.375,26.375,1.625,9.5,52,13.625,59.75"
"643,""Schefflera morototoni"",""Neotropical"",""forest"","""",NA,NA,0.458404286,"""",""Zanneetal2009"","""",24.12453125,1997.775,54.16868,22.66538875,17.139996,13.8544303797468,34.2215189873418,5.72151898734177,23.1455696202532,52.2911392405063,22.3037974683544,43.4303797468354"
"644,""Schefflera macrocarpa"",""Neotropical"",""savanna"",""n"",NA,4.39475,0.448595506,""Cianciarusoetal2013/DantasandBatala2012"",""Buccietal2004/Miato2011"","""",21.2888904761905,1398.04761904762,79.8654309523809,30.3607928571429,29.5871833333333,8.04761904761905,33.7023809523809,4.13095238095238,13.5595238095238,53.9166666666667,16.4761904761905,49.7857142857143"
"645,""Maesopsis eminii"",""Afrotropical"",""forest"",""n"",42,NA,0.398123667,"""",""Zanneetal2009"",""JStorPlants"",23.9642857142857,1905.33333333333,61.8188380952381,6.11096,8.68282,12.75,37.15,12.1,28.75,49.625,17.85,45"
"646,""Crateva tapia"",""Neotropical"",""forest"",""n"",8,NA,0.450166667,"""",""Zanneetal2009"",""FloradoBrasil"",25.2281488262911,1332.1220657277,86.3414896713615,31.8557920930233,22.8374121860465,20.7572815533981,34.9660194174757,14.4490291262136,17.4781553398058,63.7135922330097,23.9490291262136,41.1043689320388"
"647,""Juglans neotropica"",""Neotropical"",""forest"","""",NA,NA,0.49,"""",""Zanneetal2009"","""",14.75468875,1241.91071428571,45.6177071428571,3.14014821428571,10.6814810714286,28.5803571428571,27.0892857142857,13.2142857142857,58.4017857142857,56.6696428571429,31.3571428571429,41.5357142857143"
"648,""Maprounea guianensis"",""Neotropical"",""forest"","""",NA,NA,0.5549125,"""",""Zanneetal2009"","""",23.5200380952381,1625.88888888889,67.0924126984127,17.3583714285714,24.9849258730159,9.56451612903226,31.2338709677419,4.79032258064516,18.3951612903226,52.5161290322581,18.6854838709677,50.0483870967742"
"649,""Alchornea discolor"",""Neotropical"",""forest"",""n"",22,NA,NA,"""","""",""Oliveira-Filhoetal2007"",25.8170257142857,2124.68571428571,62.5197485714286,21.4945942857143,30.8016685714286,9.68181818181818,30.7878787878788,4.71212121212121,22.3636363636364,49.8333333333333,23.8030303030303,45.3787878787879"
"650,""Alchornea latifolia"",""Neotropical"",""forest"",""n"",NA,NA,0.445,"""",""Zanneetal2009"","""",21.3528571428571,2173.18095238095,65.6339390476191,18.488079047619,17.0115111320755,27.0801886792453,33.6179245283019,15.2075471698113,41.6179245283019,55.6933962264151,26.6367924528302,39.7735849056604"
"651,""Alchornea glandulosa"",""Neotropical"",""forest"",""n"",18,NA,0.3725,"""",""Zanneetal2009"",""Oliveira-Filhoetal2007"",19.9764717171717,1916,44.4184282828283,10.9105626262626,12.4069034343434,20.9141414141414,33.3737373737374,9.47979797979798,44.9848484848485,54.1414141414141,26.6868686868687,39.979797979798"
"652,""Alchornea grandis"",""Neotropical"",""forest"","""",NA,NA,0.34,"""",""Zanneetal2009"","""",19.52865,1737.625,44.04175,0.2484,1.425,31.1875,30.5625,12.3125,59.25,55.0625,29.9375,39.375"
"653,""Alchornea sidifolia"",""Neotropical"",""savanna"",""n"",15,NA,NA,"""","""",""Oliveira-Filhoetal2007"",18.418225,1702.375,27.83133125,3.41585625,10.7305875,14.65625,45.96875,3.65625,23.875,52.5,22,32.15625"
"654,""Alchornea triplinervia"",""Neotropical"",""forest"",""n"",25,NA,0.466666667,"""",""Zanneetal2009"",""Oliveira-Filhoetal2007"",20.858000877193,1715.77192982456,45.2696754385965,9.77037304347826,17.6763946956522,15.4380530973451,34.1946902654867,6.66371681415929,32.353982300885,53.3407079646018,21.7212389380531,44.0309734513274"
"655,""Alchornea castaneifolia"",""Neotropical"",""forest"",""n"",NA,NA,0.34,"""",""Zanneetal2009"","""",26.08416,1605.9,63.87463,27.92858,23.52811,12.6875,29,3.5,19.1875,54.125,26.625,44.1875"
"656,""Caryodendron amazonicum"",""Neotropical"",""forest"","""",NA,NA,0.65,"""",""Zanneetal2009"","""",26.5542,2831,25.7971,0.9939,3.4,11.5,36.5,0.5,27.5,43.5,28,35"
"657,""Anthostema aubryanum"",""Afrotropical"",""forest"",""n"",25,NA,0.329599835,"""",""Zanneetal2009"",""CJB"",26.0462090909091,1827.90909090909,72.5232272727273,26.33512,15.09298,13.4090909090909,30.0454545454545,12.4090909090909,30.8181818181818,51.5454545454545,19.1818181818182,50.7272727272727"
"658,""Acalypha diversifolia"",""Neotropical"",""forest"",""n"",5,NA,NA,"""","""",""Oliveira-Filhoetal2007"",23.818993172043,2382.28494623656,54.8353387096774,15.9045483870968,15.4385908064516,23.0601092896175,34.327868852459,10.6639344262295,35.2021857923497,56.5437158469945,26.1475409836066,39.4617486338798"
"659,""Croton urucurana"",""Neotropical"",""forest"",""n"",22,NA,0.41,"""",""Zanneetal2009"",""Oliveira-Filhoetal2007"",22.166664,1434.44,61.124834,24.4406,27.480632,9.8953488372093,33.1046511627907,4.18604651162791,15,55.2674418604651,18.6279069767442,48.3023255813954"
"660,""Croton xanthochylus"",""Neotropical"",""forest"","""",NA,NA,0.431556667,"""",""Zanneetal2009"","""",20.0292,962,51.7503,45.7056,28.8348,18,40.5,11.5,19,57,23.5,36.5"
"661,""Croton floribundus"",""Neotropical"",""forest"",""n"",18,15.435,NA,""Miatto&Batala2016"","""",""Oliveira-Filhoetal2007"",20.9312555555556,1299.94444444444,53.7499805555556,11.6470277777778,20.1617308333333,10.9714285714286,34.6714285714286,5.15714285714286,17.3857142857143,54.3285714285714,17.0428571428571,48.4"
"662,""Croton cuneatus"",""Neotropical"",""forest"",""n"",15,NA,0.41,"""",""Zanneetal2009"",""FloradoBrasil"",25.6440916666667,2499.54166666667,43.1264958333333,16.7732833333333,8.64442625,12.6590909090909,29.1590909090909,4.31818181818182,39.8636363636364,48.5681818181818,26.1136363636364,44.8409090909091"
"663,""Croton matourensis"",""Neotropical"",""forest"",""n"",15,NA,0.388223333,"""",""Zanneetal2009"",""FloradoBrasil"",25.235147826087,2344,56.0374,23.1611608695652,19.3163260869565,12.1086956521739,32.304347826087,6.15217391304348,21.3913043478261,50.304347826087,23.3260869565217,44.3695652173913"
"664,""Croton tessmannii"",""Neotropical"",""forest"","""",NA,NA,0.39,"""",""Zanneetal2009"","""",25.4708333333333,2517.66666666667,40.9307333333333,35.761,21.0323666666667,8.66666666666667,29.5,4.83333333333333,32,48.6666666666667,21.3333333333333,48.8333333333333"
"665,""Croton mutisianus"",""Neotropical"",""forest"","""",NA,NA,0.41,"""",""Zanneetal2009"","""",15.7897727272727,1976.54545454545,38.0834727272727,3.16286363636364,15.2538636363636,33.6363636363636,27.2954545454545,13.5909090909091,64.6136363636364,55,31.1590909090909,41.5454545454545"
"666,""Croton lagoensis"",""Neotropical"",""forest"",""n"",6,NA,NA,"""","""",""Oliveira-Filhoetal2007"",18.1583,1471,86.6218,10.9318,24.7636,10.5,37.5,5,26.5,51,12.5,49.5"
"667,""Croton macrostachyus"",""Afrotropical"",""forest"","""",15,NA,0.479204058,"""",""Zanneetal2009"",""JStorPlants"",18.6579051282051,1248.07692307692,76.6785051282051,18.3972923076923,10.2345333333333,23.1282051282051,38.2179487179487,14.3333333333333,23.0128205128205,57.4487179487179,22.3974358974359,39.4230769230769"
"668,""Croton megalocarpus"",""Afrotropical"",""forest"",""n"",30,NA,0.56331375,"""",""Zanneetal2009"",""JStorPlants"",20.0101142857143,1103.64285714286,77.0026071428571,13.9690642857143,18.2026285714286,20.1785714285714,39.7857142857143,7.14285714285714,20.2857142857143,58,20.6428571428571,39.6071428571429"
"669,""Croton celtidifolius"",""Neotropical"",""forest"",""n"",6,NA,NA,"""","""",""Oliveira-Filhoetal2007"",16.7737347826087,1634.60869565217,48.4274695652174,9.24180869565217,17.0092565217391,12.3260869565217,38.5652173913044,4,26.2608695652174,51.5,21,40.3695652173913"
"670,""Croton piptocalyx"",""Neotropical"",""forest"","""",NA,15.964,NA,""Miatto&Batala2016"","""","""",21.8375,1511,74.9841,102.2172,53.5184,9,44.5,4,10.5,55,22,33"
"671,""Manihot caerulescens"",""Neotropical"",""savanna"",""n"",8,NA,NA,"""","""",""Oliveira-Filhoetal2007"",23.4498975806452,1238.43548387097,74.8314120967742,27.970289516129,31.5885548387097,9.06967213114754,27.5204918032787,4.69672131147541,11.266393442623,55.8483606557377,15.6967213114754,56.7622950819672"
"672,""Manihot pilosa"",""Neotropical"",""forest"",""n"",7,NA,NA,"""","""",""Oliveira-Filhoetal2007"",20.357,1399.88,77.744088,8.78512,16.6399812,9.5,38.75,4.8125,13.9375,52.9791666666667,16.375,44.875"
"673,""Manihot guaranatica"",""Neotropical"",""forest"","""",NA,22.7,0.19,""Markesteijnetal2011"",""Markesteijnetal2011"","""",22.7487153846154,1047.46153846154,55.1242930769231,29.4286230769231,17.6795230769231,12,28.0384615384615,6.92307692307692,14.1153846153846,60.6923076923077,22.0384615384615,49.8846153846154"
"674,""Manihot jacobinensis"",""Neotropical"",""savanna"",""n"",4,NA,NA,"""","""",""Oliveira-Filhoetal2007"",21.8981407407407,912.37037037037,53.5181259259259,21.7779464285714,23.8773153571429,12.3392857142857,31.1428571428571,6.51785714285714,11.5714285714286,56.5357142857143,16.3035714285714,52.5714285714286"
"675,""Glycydendron amazonicum"",""Neotropical"",""forest"",""n"",30,NA,0.68081,"""",""Zanneetal2009"",""FloradoBrasil"",21.68582,1906.8,60.0327,4.77124,7.37308,13.4,27.7,10.3,48.8,50.7,23.6,48.9"
"676,""Shirakiopsis elliptica"",""Afrotropical"",""forest"","""",50,NA,0.511551337,"""",""Zanneetal2009"",""CJB"",21.7422905660377,1364.8679245283,75.6167735849057,35.0638538461538,16.5690403846154,15.6057692307692,35.4326923076923,10.0192307692308,20.1442307692308,55.0192307692308,18.8365384615385,45.6923076923077"
"677,""Nealchornea yapurensis"",""Neotropical"",""forest"","""",NA,NA,0.613333333,"""",""Zanneetal2009"","""",25.99584,2609.8,32.42962,5.96442,7.06385,12.4,29,2.4,42.15,46.55,27.3,43.45"
"678,""Tetrorchidium didymostemon"",""Afrotropical"",""forest"",""n"",24,NA,0.438606433,"""",""Zanneetal2009"",""JStorPlants"",24.7533614035088,1809.52631578947,61.1780754385965,15.3578210526316,7.25912842105263,10.7894736842105,32.5789473684211,15.2543859649123,17.5350877192982,51.3508771929825,17.5701754385965,49.8157894736842"
"679,""Actinostemon klotzschii"",""Neotropical"",""forest"",""n"",NA,22.602,NA,""Miatto&Batala2016"","""","""",21.3486,1293.22222222222,55.4859333333333,8.72144444444444,20.2845111111111,10.1666666666667,31.3888888888889,5.44444444444444,19.7777777777778,53.6111111111111,17,51.5555555555556"
"680,""Actinostemon concepcionis"",""Neotropical"",""forest"",""n"",NA,22.66266667,0.71,""Markesteijnetal2011/Miatto&Batala2016"",""Markesteijnetal2011"","""",21.8958166666667,1126.33333333333,56.1639166666667,15.2352166666667,41.0168,9.91666666666667,27.9166666666667,3.75,16.5833333333333,55.9166666666667,14.25,58"
"681,""Hippomane mancinella"",""Neotropical"",""forest"","""",NA,NA,0.5,"""",""Zanneetal2009"","""",25.261047826087,1017.52173913043,93.7576,8.02766,22.3594,23.8,36.1,14.725,24.925,63.925,26.125,37.775"
"682,""Neoboutonia macrocalyx"",""Afrotropical"",""forest"",""n"",40,NA,0.329599835,"""",""Zanneetal2009"",""JStorPlants"",17.27416,1271.86666666667,72.8291866666667,39.34714,19.1957866666667,19.7142857142857,35.2857142857143,9,30.0714285714286,53.8928571428571,24.1071428571429,40.5357142857143"
"683,""Discoglypremna caloneura"",""Afrotropical"",""forest"",""n"",45,NA,0.33951511,"""",""Zanneetal2009"",""CJB"",24.4274052631579,1979.73684210526,62.3354842105263,23.2849421052632,10.0523457894737,13.0526315789474,32.2894736842105,15.8421052631579,23.5,50.4736842105263,19.0263157894737,48.7631578947368"
"684,""Hevea spruceana"",""Neotropical"",""forest"","""",NA,NA,0.4,"""",""Zanneetal2009"","""",26.2349,2538.75,41.530625,3.41803333333333,12.9987411111111,17.9444444444444,31.1111111111111,1.83333333333333,38.7222222222222,47.5555555555556,35.0555555555556,33.8333333333333"
"685,""Hevea brasiliensis"",""Neotropical"",""forest"","""",NA,NA,0.492166667,"""",""Zanneetal2009"","""",25.421197826087,2255.69565217391,65.7980456521739,42.8939159090909,34.514255,14.9222222222222,31.9333333333333,7,23.3,53.2666666666667,23.1222222222222,44.9666666666667"
